user_id,pay_date,amount
258,2023-04-30,10
258,2023-05-30,10
258,2023-06-29,10
258,2023-07-29,10
259,2023-01-28,10
260,2023-05-18,10
261,2023-01-05,10
261,2023-02-04,10
261,2023-03-06,10
261,2023-04-05,10
261,2023-05-05,10
261,2023-06-04,10
262,2023-01-04,10
262,2023-02-03,10
262,2023-03-05,10
263,2023-07-10,10
263,2023-08-09,10
263,2023-09-08,10
264,2023-02-25,10
264,2023-03-27,10
265,2023-01-31,10
266,2023-01-05,10
266,2023-02-04,10
266,2023-03-06,10
266,2023-04-05,10
266,2023-05-05,10
266,2023-06-04,10
266,2023-07-04,10
266,2023-08-03,10
267,2023-03-19,10
267,2023-04-18,10
267,2023-05-18,10
267,2023-06-17,10
267,2023-07-17,10
267,2023-08-16,10
267,2023-09-15,10
267,2023-10-15,10
267,2023-11-14,10
268,2023-05-24,10
268,2023-06-23,10
268,2023-07-23,10
268,2023-08-22,10
268,2023-09-21,10
268,2023-10-21,10
268,2023-11-20,10
268,2023-12-20,10
269,2023-05-05,10
269,2023-06-04,10
270,2023-06-03,10
270,2023-07-03,10
270,2023-08-02,10
270,2023-09-01,10
270,2023-10-01,10
271,2023-06-22,10
271,2023-07-22,10
271,2023-08-21,10
271,2023-09-20,10
271,2023-10-20,10
271,2023-11-19,10
271,2023-12-19,10
272,2023-03-05,10
272,2023-04-04,10
272,2023-05-04,10
272,2023-06-03,10
272,2023-07-03,10
272,2023-08-02,10
273,2023-03-27,10
273,2023-04-26,10
273,2023-05-26,10
274,2023-02-25,10
274,2023-03-27,10
274,2023-04-26,10
274,2023-05-26,10
274,2023-06-25,10
274,2023-07-25,10
274,2023-08-24,10
274,2023-09-23,10
275,2023-02-22,10
275,2023-03-24,10
275,2023-04-23,10
276,2023-06-08,10
276,2023-07-08,10
276,2023-08-07,10
276,2023-09-06,10
276,2023-10-06,10
276,2023-11-05,10
276,2023-12-05,10
277,2023-04-08,10
277,2023-05-08,10
277,2023-06-07,10
277,2023-07-07,10
277,2023-08-06,10
277,2023-09-05,10
277,2023-10-05,10
277,2023-11-04,10
277,2023-12-04,10
278,2023-01-09,10
278,2023-02-08,10
278,2023-03-10,10
278,2023-04-09,10
278,2023-05-09,10
278,2023-06-08,10
279,2023-04-17,10
279,2023-05-17,10
279,2023-06-16,10
279,2023-07-16,10
279,2023-08-15,10
279,2023-09-14,10
279,2023-10-14,10
280,2023-06-22,10
281,2023-06-23,10
281,2023-07-23,10
281,2023-08-22,10
282,2023-01-07,10
282,2023-02-06,10
282,2023-03-08,10
282,2023-04-07,10
282,2023-05-07,10
282,2023-06-06,10
282,2023-07-06,10
283,2023-02-17,10
283,2023-03-19,10
283,2023-04-18,10
284,2023-07-07,10
284,2023-08-06,10
284,2023-09-05,10
284,2023-10-05,10
284,2023-11-04,10
284,2023-12-04,10
285,2023-01-13,10
285,2023-02-12,10
285,2023-03-14,10
285,2023-04-13,10
285,2023-05-13,10
285,2023-06-12,10
285,2023-07-12,10
285,2023-08-11,10
285,2023-09-10,10
286,2023-03-03,10
286,2023-04-02,10
287,2023-06-14,10
287,2023-07-14,10
287,2023-08-13,10
287,2023-09-12,10
287,2023-10-12,10
287,2023-11-11,10
287,2023-12-11,10
288,2023-05-08,10
288,2023-06-07,10
288,2023-07-07,10
288,2023-08-06,10
288,2023-09-05,10
289,2023-06-06,10
289,2023-07-06,10
289,2023-08-05,10
289,2023-09-04,10
289,2023-10-04,10
289,2023-11-03,10
289,2023-12-03,10
290,2023-06-04,10
291,2023-04-29,10
291,2023-05-29,10
292,2023-07-08,10
292,2023-08-07,10
293,2023-03-08,10
293,2023-04-07,10
294,2023-05-31,10
294,2023-06-30,10
294,2023-07-30,10
294,2023-08-29,10
294,2023-09-28,10
294,2023-10-28,10
294,2023-11-27,10
294,2023-12-27,10
295,2023-01-06,10
295,2023-02-05,10
295,2023-03-07,10
295,2023-04-06,10
295,2023-05-06,10
296,2023-03-31,10
296,2023-04-30,10
296,2023-05-30,10
296,2023-06-29,10
296,2023-07-29,10
297,2023-03-09,10
297,2023-04-08,10
297,2023-05-08,10
297,2023-06-07,10
298,2023-01-26,10
298,2023-02-25,10
298,2023-03-27,10
298,2023-04-26,10
298,2023-05-26,10
298,2023-06-25,10
298,2023-07-25,10
298,2023-08-24,10
298,2023-09-23,10
299,2023-07-19,10
299,2023-08-18,10
299,2023-09-17,10
300,2023-02-23,10
300,2023-03-25,10
300,2023-04-24,10
300,2023-05-24,10
300,2023-06-23,10
300,2023-07-23,10
300,2023-08-22,10
301,2023-05-06,10
301,2023-06-05,10
301,2023-07-05,10
301,2023-08-04,10
301,2023-09-03,10
302,2023-07-08,10
302,2023-08-07,10
302,2023-09-06,10
302,2023-10-06,10
302,2023-11-05,10
303,2023-06-25,10
303,2023-07-25,10
303,2023-08-24,10
303,2023-09-23,10
303,2023-10-23,10
303,2023-11-22,10
303,2023-12-22,10
304,2023-06-18,10
304,2023-07-18,10
304,2023-08-17,10
304,2023-09-16,10
304,2023-10-16,10
304,2023-11-15,10
304,2023-12-15,10
305,2023-05-01,10
305,2023-05-31,10
305,2023-06-30,10
306,2023-05-05,10
306,2023-06-04,10
306,2023-07-04,10
306,2023-08-03,10
306,2023-09-02,10
306,2023-10-02,10
306,2023-11-01,10
306,2023-12-01,10
307,2023-06-02,10
308,2023-01-11,10
308,2023-02-10,10
308,2023-03-12,10
308,2023-04-11,10
308,2023-05-11,10
309,2023-06-12,10
309,2023-07-12,10
309,2023-08-11,10
310,2023-02-16,10
311,2023-05-21,10
311,2023-06-20,10
311,2023-07-20,10
311,2023-08-19,10
311,2023-09-18,10
311,2023-10-18,10
311,2023-11-17,10
312,2023-02-09,10
312,2023-03-11,10
312,2023-04-10,10
312,2023-05-10,10
312,2023-06-09,10
312,2023-07-09,10
312,2023-08-08,10
312,2023-09-07,10
313,2023-03-24,10
313,2023-04-23,10
314,2023-03-12,10
315,2023-03-28,10
315,2023-04-27,10
315,2023-05-27,10
315,2023-06-26,10
315,2023-07-26,10
316,2023-06-24,10
316,2023-07-24,10
317,2023-04-10,10
318,2023-05-03,10
318,2023-06-02,10
318,2023-07-02,10
318,2023-08-01,10
319,2023-01-03,10
319,2023-02-02,10
319,2023-03-04,10
319,2023-04-03,10
319,2023-05-03,10
319,2023-06-02,10
320,2023-04-08,10
320,2023-05-08,10
320,2023-06-07,10
320,2023-07-07,10
321,2023-07-10,10
321,2023-08-09,10
321,2023-09-08,10
321,2023-10-08,10
321,2023-11-07,10
322,2023-06-01,10
322,2023-07-01,10
322,2023-07-31,10
322,2023-08-30,10
323,2023-01-11,10
323,2023-02-10,10
323,2023-03-12,10
323,2023-04-11,10
323,2023-05-11,10
324,2023-07-17,10
324,2023-08-16,10
324,2023-09-15,10
324,2023-10-15,10
324,2023-11-14,10
324,2023-12-14,10
325,2023-06-30,10
325,2023-07-30,10
325,2023-08-29,10
325,2023-09-28,10
325,2023-10-28,10
325,2023-11-27,10
326,2023-06-06,10
326,2023-07-06,10
327,2023-03-04,10
327,2023-04-03,10
327,2023-05-03,10
327,2023-06-02,10
327,2023-07-02,10
327,2023-08-01,10
327,2023-08-31,10
327,2023-09-30,10
328,2023-01-18,10
328,2023-02-17,10
328,2023-03-19,10
329,2023-01-08,10
329,2023-02-07,10
329,2023-03-09,10
329,2023-04-08,10
329,2023-05-08,10
329,2023-06-07,10
330,2023-05-17,10
330,2023-06-16,10
330,2023-07-16,10
330,2023-08-15,10
330,2023-09-14,10
330,2023-10-14,10
330,2023-11-13,10
331,2023-07-12,10
331,2023-08-11,10
331,2023-09-10,10
331,2023-10-10,10
331,2023-11-09,10
332,2023-01-19,10
332,2023-02-18,10
332,2023-03-20,10
333,2023-05-07,10
333,2023-06-06,10
333,2023-07-06,10
333,2023-08-05,10
334,2023-03-05,10
334,2023-04-04,10
334,2023-05-04,10
335,2023-01-04,10
335,2023-02-03,10
335,2023-03-05,10
335,2023-04-04,10
335,2023-05-04,10
335,2023-06-03,10
335,2023-07-03,10
336,2023-01-11,10
336,2023-02-10,10
336,2023-03-12,10
336,2023-04-11,10
337,2023-03-01,10
337,2023-03-31,10
338,2023-06-15,10
338,2023-07-15,10
338,2023-08-14,10
338,2023-09-13,10
338,2023-10-13,10
338,2023-11-12,10
338,2023-12-12,10
339,2023-03-06,10
339,2023-04-05,10
339,2023-05-05,10
340,2023-01-08,10
340,2023-02-07,10
340,2023-03-09,10
340,2023-04-08,10
341,2023-04-02,10
341,2023-05-02,10
341,2023-06-01,10
341,2023-07-01,10
341,2023-07-31,10
341,2023-08-30,10
341,2023-09-29,10
341,2023-10-29,10
341,2023-11-28,10
342,2023-05-15,10
342,2023-06-14,10
342,2023-07-14,10
342,2023-08-13,10
342,2023-09-12,10
342,2023-10-12,10
343,2023-04-13,10
343,2023-05-13,10
343,2023-06-12,10
343,2023-07-12,10
343,2023-08-11,10
343,2023-09-10,10
344,2023-05-02,10
344,2023-06-01,10
344,2023-07-01,10
344,2023-07-31,10
344,2023-08-30,10
344,2023-09-29,10
344,2023-10-29,10
344,2023-11-28,10
345,2023-04-13,10
345,2023-05-13,10
345,2023-06-12,10
345,2023-07-12,10
346,2023-07-08,10
346,2023-08-07,10
346,2023-09-06,10
346,2023-10-06,10
346,2023-11-05,10
347,2023-03-22,10
347,2023-04-21,10
347,2023-05-21,10
347,2023-06-20,10
347,2023-07-20,10
348,2023-05-23,10
348,2023-06-22,10
348,2023-07-22,10
349,2023-01-09,10
349,2023-02-08,10
349,2023-03-10,10
349,2023-04-09,10
349,2023-05-09,10
349,2023-06-08,10
349,2023-07-08,10
350,2023-05-12,10
350,2023-06-11,10
351,2023-07-02,10
352,2023-02-26,10
352,2023-03-28,10
352,2023-04-27,10
352,2023-05-27,10
352,2023-06-26,10
353,2023-05-05,10
354,2023-05-12,10
354,2023-06-11,10
354,2023-07-11,10
354,2023-08-10,10
354,2023-09-09,10
354,2023-10-09,10
354,2023-11-08,10
354,2023-12-08,10
355,2023-01-26,10
355,2023-02-25,10
356,2023-06-09,10
356,2023-07-09,10
357,2023-06-09,10
357,2023-07-09,10
357,2023-08-08,10
357,2023-09-07,10
357,2023-10-07,10
358,2023-05-03,10
358,2023-06-02,10
359,2023-01-06,10
360,2023-06-01,10
360,2023-07-01,10
360,2023-07-31,10
360,2023-08-30,10
360,2023-09-29,10
360,2023-10-29,10
360,2023-11-28,10
360,2023-12-28,10
361,2023-03-17,10
361,2023-04-16,10
361,2023-05-16,10
361,2023-06-15,10
361,2023-07-15,10
361,2023-08-14,10
361,2023-09-13,10
361,2023-10-13,10
361,2023-11-12,10
362,2023-07-11,10
362,2023-08-10,10
362,2023-09-09,10
362,2023-10-09,10
363,2023-04-18,10
363,2023-05-18,10
363,2023-06-17,10
363,2023-07-17,10
363,2023-08-16,10
363,2023-09-15,10
363,2023-10-15,10
363,2023-11-14,10
363,2023-12-14,10
364,2023-06-14,10
365,2023-07-13,10
365,2023-08-12,10
365,2023-09-11,10
365,2023-10-11,10
365,2023-11-10,10
366,2023-04-15,10
366,2023-05-15,10
366,2023-06-14,10
366,2023-07-14,10
367,2023-04-11,10
367,2023-05-11,10
367,2023-06-10,10
367,2023-07-10,10
367,2023-08-09,10
367,2023-09-08,10
368,2023-06-23,10
368,2023-07-23,10
368,2023-08-22,10
368,2023-09-21,10
368,2023-10-21,10
368,2023-11-20,10
368,2023-12-20,10
369,2023-07-17,10
370,2023-01-15,10
371,2023-04-07,10
371,2023-05-07,10
371,2023-06-06,10
371,2023-07-06,10
371,2023-08-05,10
372,2023-04-12,10
372,2023-05-12,10
372,2023-06-11,10
372,2023-07-11,10
372,2023-08-10,10
372,2023-09-09,10
372,2023-10-09,10
373,2023-03-01,10
373,2023-03-31,10
373,2023-04-30,10
373,2023-05-30,10
373,2023-06-29,10
373,2023-07-29,10
373,2023-08-28,10
373,2023-09-27,10
374,2023-02-19,10
374,2023-03-21,10
374,2023-04-20,10
374,2023-05-20,10
375,2023-01-30,10
375,2023-03-01,10
375,2023-03-31,10
375,2023-04-30,10
375,2023-05-30,10
376,2023-02-19,10
376,2023-03-21,10
376,2023-04-20,10
376,2023-05-20,10
376,2023-06-19,10
376,2023-07-19,10
377,2023-05-29,10
377,2023-06-28,10
377,2023-07-28,10
377,2023-08-27,10
377,2023-09-26,10
378,2023-01-13,10
378,2023-02-12,10
378,2023-03-14,10
378,2023-04-13,10
378,2023-05-13,10
378,2023-06-12,10
378,2023-07-12,10
378,2023-08-11,10
379,2023-06-12,10
379,2023-07-12,10
379,2023-08-11,10
379,2023-09-10,10
379,2023-10-10,10
379,2023-11-09,10
379,2023-12-09,10
380,2023-01-16,10
380,2023-02-15,10
381,2023-03-19,10
382,2023-01-04,10
382,2023-02-03,10
382,2023-03-05,10
382,2023-04-04,10
383,2023-03-19,10
383,2023-04-18,10
383,2023-05-18,10
383,2023-06-17,10
383,2023-07-17,10
383,2023-08-16,10
383,2023-09-15,10
384,2023-07-08,10
385,2023-04-28,10
385,2023-05-28,10
385,2023-06-27,10
385,2023-07-27,10
385,2023-08-26,10
386,2023-05-28,10
386,2023-06-27,10
386,2023-07-27,10
386,2023-08-26,10
386,2023-09-25,10
386,2023-10-25,10
386,2023-11-24,10
387,2023-02-17,10
387,2023-03-19,10
387,2023-04-18,10
387,2023-05-18,10
387,2023-06-17,10
387,2023-07-17,10
387,2023-08-16,10
387,2023-09-15,10
387,2023-10-15,10
388,2023-06-26,10
388,2023-07-26,10
388,2023-08-25,10
388,2023-09-24,10
388,2023-10-24,10
388,2023-11-23,10
388,2023-12-23,10
389,2023-07-08,10
390,2023-03-09,10
390,2023-04-08,10
390,2023-05-08,10
390,2023-06-07,10
390,2023-07-07,10
390,2023-08-06,10
390,2023-09-05,10
390,2023-10-05,10
390,2023-11-04,10
391,2023-04-28,10
391,2023-05-28,10
392,2023-02-02,10
392,2023-03-04,10
392,2023-04-03,10
392,2023-05-03,10
392,2023-06-02,10
392,2023-07-02,10
392,2023-08-01,10
392,2023-08-31,10
393,2023-01-19,10
393,2023-02-18,10
393,2023-03-20,10
393,2023-04-19,10
393,2023-05-19,10
393,2023-06-18,10
393,2023-07-18,10
393,2023-08-17,10
394,2023-03-02,10
394,2023-04-01,10
394,2023-05-01,10
394,2023-05-31,10
394,2023-06-30,10
394,2023-07-30,10
394,2023-08-29,10
394,2023-09-28,10
395,2023-06-03,10
395,2023-07-03,10
395,2023-08-02,10
396,2023-01-22,10
396,2023-02-21,10
396,2023-03-23,10
396,2023-04-22,10
396,2023-05-22,10
396,2023-06-21,10
396,2023-07-21,10
396,2023-08-20,10
396,2023-09-19,10
397,2023-05-05,10
397,2023-06-04,10
397,2023-07-04,10
397,2023-08-03,10
397,2023-09-02,10
397,2023-10-02,10
397,2023-11-01,10
397,2023-12-01,10
398,2023-06-30,10
398,2023-07-30,10
398,2023-08-29,10
398,2023-09-28,10
398,2023-10-28,10
398,2023-11-27,10
398,2023-12-27,10
399,2023-03-28,10
399,2023-04-27,10
399,2023-05-27,10
399,2023-06-26,10
399,2023-07-26,10
399,2023-08-25,10
399,2023-09-24,10
399,2023-10-24,10
399,2023-11-23,10
400,2023-01-09,10
400,2023-02-08,10
400,2023-03-10,10
400,2023-04-09,10
400,2023-05-09,10
400,2023-06-08,10
400,2023-07-08,10
401,2023-03-28,10
402,2023-04-28,10
402,2023-05-28,10
402,2023-06-27,10
402,2023-07-27,10
402,2023-08-26,10
402,2023-09-25,10
402,2023-10-25,10
402,2023-11-24,10
402,2023-12-24,10
403,2023-06-26,10
403,2023-07-26,10
404,2023-02-08,10
405,2023-04-29,10
405,2023-05-29,10
405,2023-06-28,10
405,2023-07-28,10
405,2023-08-27,10
406,2023-04-11,10
407,2023-05-23,10
407,2023-06-22,10
407,2023-07-22,10
408,2023-03-18,10
408,2023-04-17,10
409,2023-03-22,10
409,2023-04-21,10
410,2023-02-06,10
410,2023-03-08,10
410,2023-04-07,10
410,2023-05-07,10
411,2023-04-07,10
411,2023-05-07,10
412,2023-04-24,10
412,2023-05-24,10
412,2023-06-23,10
412,2023-07-23,10
412,2023-08-22,10
413,2023-07-14,10
413,2023-08-13,10
413,2023-09-12,10
413,2023-10-12,10
414,2023-05-09,10
414,2023-06-08,10
415,2023-04-20,10
415,2023-05-20,10
415,2023-06-19,10
415,2023-07-19,10
415,2023-08-18,10
415,2023-09-17,10
415,2023-10-17,10
416,2023-05-04,10
416,2023-06-03,10
416,2023-07-03,10
416,2023-08-02,10
417,2023-05-30,10
417,2023-06-29,10
417,2023-07-29,10
417,2023-08-28,10
417,2023-09-27,10
417,2023-10-27,10
417,2023-11-26,10
417,2023-12-26,10
418,2023-02-03,10
418,2023-03-05,10
419,2023-06-19,10
419,2023-07-19,10
419,2023-08-18,10
419,2023-09-17,10
419,2023-10-17,10
419,2023-11-16,10
419,2023-12-16,10
420,2023-03-14,10
420,2023-04-13,10
420,2023-05-13,10
421,2023-01-16,10
421,2023-02-15,10
422,2023-06-22,10
422,2023-07-22,10
422,2023-08-21,10
422,2023-09-20,10
422,2023-10-20,10
423,2023-02-22,10
424,2023-03-09,10
424,2023-04-08,10
424,2023-05-08,10
424,2023-06-07,10
424,2023-07-07,10
425,2023-07-03,10
426,2023-06-30,10
426,2023-07-30,10
426,2023-08-29,10
426,2023-09-28,10
426,2023-10-28,10
426,2023-11-27,10
426,2023-12-27,10
427,2023-02-21,10
427,2023-03-23,10
427,2023-04-22,10
427,2023-05-22,10
427,2023-06-21,10
427,2023-07-21,10
427,2023-08-20,10
427,2023-09-19,10
427,2023-10-19,10
428,2023-01-16,10
428,2023-02-15,10
428,2023-03-17,10
428,2023-04-16,10
428,2023-05-16,10
428,2023-06-15,10
428,2023-07-15,10
429,2023-02-04,10
430,2023-04-08,10
430,2023-05-08,10
430,2023-06-07,10
430,2023-07-07,10
430,2023-08-06,10
430,2023-09-05,10
430,2023-10-05,10
430,2023-11-04,10
430,2023-12-04,10
431,2023-05-01,10
431,2023-05-31,10
432,2023-01-09,10
432,2023-02-08,10
433,2023-02-19,10
433,2023-03-21,10
433,2023-04-20,10
433,2023-05-20,10
433,2023-06-19,10
433,2023-07-19,10
433,2023-08-18,10
434,2023-06-20,10
434,2023-07-20,10
434,2023-08-19,10
434,2023-09-18,10
434,2023-10-18,10
434,2023-11-17,10
434,2023-12-17,10
435,2023-04-21,10
435,2023-05-21,10
435,2023-06-20,10
435,2023-07-20,10
435,2023-08-19,10
435,2023-09-18,10
436,2023-05-06,10
436,2023-06-05,10
436,2023-07-05,10
436,2023-08-04,10
436,2023-09-03,10
436,2023-10-03,10
436,2023-11-02,10
436,2023-12-02,10
437,2023-04-22,10
437,2023-05-22,10
438,2023-02-17,10
438,2023-03-19,10
439,2023-05-21,10
439,2023-06-20,10
439,2023-07-20,10
440,2023-03-28,10
441,2023-01-17,10
441,2023-02-16,10
441,2023-03-18,10
441,2023-04-17,10
441,2023-05-17,10
442,2023-01-29,10
442,2023-02-28,10
442,2023-03-30,10
442,2023-04-29,10
442,2023-05-29,10
442,2023-06-28,10
442,2023-07-28,10
442,2023-08-27,10
443,2023-01-20,10
443,2023-02-19,10
443,2023-03-21,10
443,2023-04-20,10
443,2023-05-20,10
443,2023-06-19,10
443,2023-07-19,10
444,2023-01-07,10
444,2023-02-06,10
444,2023-03-08,10
444,2023-04-07,10
445,2023-04-01,10
445,2023-05-01,10
445,2023-05-31,10
445,2023-06-30,10
445,2023-07-30,10
445,2023-08-29,10
445,2023-09-28,10
445,2023-10-28,10
445,2023-11-27,10
446,2023-07-09,10
446,2023-08-08,10
446,2023-09-07,10
447,2023-04-06,10
447,2023-05-06,10
447,2023-06-05,10
447,2023-07-05,10
447,2023-08-04,10
447,2023-09-03,10
447,2023-10-03,10
448,2023-03-04,10
448,2023-04-03,10
448,2023-05-03,10
448,2023-06-02,10
449,2023-01-01,10
449,2023-01-31,10
449,2023-03-02,10
449,2023-04-01,10
449,2023-05-01,10
449,2023-05-31,10
450,2023-06-13,10
450,2023-07-13,10
450,2023-08-12,10
450,2023-09-11,10
450,2023-10-11,10
450,2023-11-10,10
450,2023-12-10,10
451,2023-03-04,10
451,2023-04-03,10
451,2023-05-03,10
451,2023-06-02,10
452,2023-05-09,10
452,2023-06-08,10
452,2023-07-08,10
453,2023-05-17,10
453,2023-06-16,10
453,2023-07-16,10
453,2023-08-15,10
453,2023-09-14,10
453,2023-10-14,10
453,2023-11-13,10
454,2023-06-09,10
454,2023-07-09,10
454,2023-08-08,10
454,2023-09-07,10
455,2023-03-06,10
455,2023-04-05,10
455,2023-05-05,10
456,2023-02-15,10
456,2023-03-17,10
456,2023-04-16,10
456,2023-05-16,10
456,2023-06-15,10
456,2023-07-15,10
456,2023-08-14,10
457,2023-04-07,10
457,2023-05-07,10
458,2023-04-27,10
458,2023-05-27,10
458,2023-06-26,10
458,2023-07-26,10
459,2023-05-27,10
459,2023-06-26,10
459,2023-07-26,10
459,2023-08-25,10
459,2023-09-24,10
459,2023-10-24,10
459,2023-11-23,10
459,2023-12-23,10
460,2023-05-14,10
460,2023-06-13,10
460,2023-07-13,10
461,2023-01-07,10
461,2023-02-06,10
461,2023-03-08,10
461,2023-04-07,10
462,2023-06-09,10
462,2023-07-09,10
462,2023-08-08,10
462,2023-09-07,10
462,2023-10-07,10
462,2023-11-06,10
462,2023-12-06,10
463,2023-03-01,10
463,2023-03-31,10
463,2023-04-30,10
463,2023-05-30,10
463,2023-06-29,10
463,2023-07-29,10
464,2023-06-17,10
464,2023-07-17,10
464,2023-08-16,10
464,2023-09-15,10
464,2023-10-15,10
464,2023-11-14,10
465,2023-03-30,10
465,2023-04-29,10
466,2023-07-01,10
466,2023-07-31,10
466,2023-08-30,10
466,2023-09-29,10
467,2023-02-28,10
467,2023-03-30,10
467,2023-04-29,10
468,2023-07-07,10
468,2023-08-06,10
468,2023-09-05,10
468,2023-10-05,10
469,2023-02-26,10
469,2023-03-28,10
469,2023-04-27,10
469,2023-05-27,10
469,2023-06-26,10
469,2023-07-26,10
469,2023-08-25,10
469,2023-09-24,10
469,2023-10-24,10
470,2023-06-08,10
470,2023-07-08,10
470,2023-08-07,10
470,2023-09-06,10
470,2023-10-06,10
470,2023-11-05,10
470,2023-12-05,10
471,2023-03-03,10
471,2023-04-02,10
472,2023-07-13,10
472,2023-08-12,10
472,2023-09-11,10
472,2023-10-11,10
472,2023-11-10,10
472,2023-12-10,10
473,2023-01-12,10
473,2023-02-11,10
473,2023-03-13,10
473,2023-04-12,10
473,2023-05-12,10
473,2023-06-11,10
473,2023-07-11,10
473,2023-08-10,10
473,2023-09-09,10
474,2023-03-25,10
474,2023-04-24,10
474,2023-05-24,10
474,2023-06-23,10
474,2023-07-23,10
475,2023-04-09,10
475,2023-05-09,10
476,2023-02-10,10
476,2023-03-12,10
476,2023-04-11,10
476,2023-05-11,10
476,2023-06-10,10
477,2023-07-11,10
477,2023-08-10,10
477,2023-09-09,10
477,2023-10-09,10
477,2023-11-08,10
478,2023-02-15,10
479,2023-04-03,10
479,2023-05-03,10
479,2023-06-02,10
479,2023-07-02,10
479,2023-08-01,10
480,2023-01-15,10
480,2023-02-14,10
480,2023-03-16,10
480,2023-04-15,10
480,2023-05-15,10
481,2023-02-28,10
481,2023-03-30,10
481,2023-04-29,10
482,2023-05-28,10
482,2023-06-27,10
483,2023-03-13,10
483,2023-04-12,10
483,2023-05-12,10
484,2023-05-28,10
484,2023-06-27,10
485,2023-01-19,10
485,2023-02-18,10
485,2023-03-20,10
485,2023-04-19,10
485,2023-05-19,10
485,2023-06-18,10
485,2023-07-18,10
486,2023-02-13,10
486,2023-03-15,10
487,2023-05-12,10
487,2023-06-11,10
487,2023-07-11,10
487,2023-08-10,10
487,2023-09-09,10
487,2023-10-09,10
487,2023-11-08,10
487,2023-12-08,10
488,2023-01-10,10
488,2023-02-09,10
488,2023-03-11,10
488,2023-04-10,10
488,2023-05-10,10
488,2023-06-09,10
488,2023-07-09,10
489,2023-04-21,10
489,2023-05-21,10
490,2023-01-29,10
491,2023-07-14,10
491,2023-08-13,10
491,2023-09-12,10
491,2023-10-12,10
491,2023-11-11,10
491,2023-12-11,10
492,2023-01-10,10
492,2023-02-09,10
492,2023-03-11,10
492,2023-04-10,10
492,2023-05-10,10
492,2023-06-09,10
493,2023-03-12,10
493,2023-04-11,10
493,2023-05-11,10
493,2023-06-10,10
493,2023-07-10,10
493,2023-08-09,10
493,2023-09-08,10
493,2023-10-08,10
493,2023-11-07,10
494,2023-05-11,10
494,2023-06-10,10
494,2023-07-10,10
494,2023-08-09,10
494,2023-09-08,10
494,2023-10-08,10
494,2023-11-07,10
494,2023-12-07,10
495,2023-01-17,10
495,2023-02-16,10
495,2023-03-18,10
496,2023-07-15,10
496,2023-08-14,10
497,2023-03-09,10
497,2023-04-08,10
497,2023-05-08,10
498,2023-05-15,10
498,2023-06-14,10
498,2023-07-14,10
498,2023-08-13,10
498,2023-09-12,10
499,2023-04-15,10
500,2023-03-24,10
500,2023-04-23,10
500,2023-05-23,10
500,2023-06-22,10
501,2023-01-26,10
501,2023-02-25,10
501,2023-03-27,10
502,2023-07-07,10
502,2023-08-06,10
502,2023-09-05,10
502,2023-10-05,10
503,2023-04-03,10
503,2023-05-03,10
503,2023-06-02,10
503,2023-07-02,10
503,2023-08-01,10
504,2023-07-11,10
504,2023-08-10,10
504,2023-09-09,10
504,2023-10-09,10
504,2023-11-08,10
505,2023-07-03,10
505,2023-08-02,10
505,2023-09-01,10
505,2023-10-01,10
505,2023-10-31,10
506,2023-03-27,10
506,2023-04-26,10
506,2023-05-26,10
506,2023-06-25,10
506,2023-07-25,10
506,2023-08-24,10
506,2023-09-23,10
507,2023-01-28,10
507,2023-02-27,10
507,2023-03-29,10
507,2023-04-28,10
507,2023-05-28,10
507,2023-06-27,10
507,2023-07-27,10
507,2023-08-26,10
508,2023-05-17,10
508,2023-06-16,10
508,2023-07-16,10
508,2023-08-15,10
508,2023-09-14,10
509,2023-01-05,10
509,2023-02-04,10
509,2023-03-06,10
509,2023-04-05,10
509,2023-05-05,10
509,2023-06-04,10
509,2023-07-04,10
509,2023-08-03,10
509,2023-09-02,10
510,2023-07-13,10
510,2023-08-12,10
510,2023-09-11,10
510,2023-10-11,10
510,2023-11-10,10
510,2023-12-10,10
511,2023-01-17,10
511,2023-02-16,10
512,2023-05-19,10
512,2023-06-18,10
512,2023-07-18,10
512,2023-08-17,10
512,2023-09-16,10
512,2023-10-16,10
512,2023-11-15,10
512,2023-12-15,10
513,2023-02-20,10
513,2023-03-22,10
513,2023-04-21,10
514,2023-02-27,10
514,2023-03-29,10
514,2023-04-28,10
514,2023-05-28,10
514,2023-06-27,10
515,2023-03-02,10
515,2023-04-01,10
515,2023-05-01,10
515,2023-05-31,10
515,2023-06-30,10
516,2023-07-10,10
516,2023-08-09,10
516,2023-09-08,10
516,2023-10-08,10
517,2023-07-15,10
517,2023-08-14,10
517,2023-09-13,10
517,2023-10-13,10
517,2023-11-12,10
517,2023-12-12,10
518,2023-01-18,10
518,2023-02-17,10
518,2023-03-19,10
518,2023-04-18,10
518,2023-05-18,10
518,2023-06-17,10
519,2023-07-17,10
519,2023-08-16,10
519,2023-09-15,10
519,2023-10-15,10
519,2023-11-14,10
519,2023-12-14,10
520,2023-06-25,10
520,2023-07-25,10
520,2023-08-24,10
520,2023-09-23,10
520,2023-10-23,10
520,2023-11-22,10
520,2023-12-22,10
521,2023-07-18,10
521,2023-08-17,10
521,2023-09-16,10
522,2023-07-09,10
522,2023-08-08,10
522,2023-09-07,10
523,2023-01-02,10
523,2023-02-01,10
523,2023-03-03,10
523,2023-04-02,10
523,2023-05-02,10
523,2023-06-01,10
523,2023-07-01,10
523,2023-07-31,10
524,2023-07-19,10
